transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
2025-03-10 00:00:00.000',456591642,2,2,"iPhone16,1",iOS/18.1,21,75,3,2.05,0.2,0.28,33111.62791,39622.62259,1569952221,14377.89604,0.08951758818,47413.92435,-0.1462202027
2025-03-10 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,10,39,1.428571429,1.03,0.0989010989,0.2564102564,66620.93023,130677.0424,17076489409,74085.86658,0.3246668544,256323.1908,-0.1232626374
2025-03-10 00:00:00.000',452850322,2,1,"iPhone17,2",iOS/18.3.1,3,19,0.4285714286,0.6333333333,-0.3233082707,0.1578947368,111777.5,123848.2005,15338376776,31776.92308,0.05122828498,137222.3996,-0.4941331383
2025-04-06 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,15,77,2.142857143,2.566666667,-0.1651205937,0.1948051948,30732.52747,32534.60498,1058500521,64378.15364,0.02848362869,34442.35175,-0.009474273882
2025-06-04 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,20,58,2.857142857,1.933333333,0.4778325123,0.3448275862,44955,57146.39145,3265710056,7902.842881,0.1194047532,72643.97855,-0.369894885
2025-06-04 00:00:00.000',2938757242,1,1,OPPO CPH2269,Android/11,1,3,0.1428571429,0.1,0.4285714286,0.3333333333,549600,688241.1723,"4,74E+11",-1,0.112002392,861855.7336,-1
2025-06-04 00:00:00.000',2685175517,1,1,Samsung SM-A546E,Android/14,2,6,0.2857142857,0.2,0.4285714286,0.3333333333,372968.5714,375727.5046,141171157714,367680,0.00368498415,378506.8462,-0.0140755504
2025-01-16 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,16,69,2.285714286,2.03,-0.006211180124,0.231884058,37404.15584,50336.76603,2533790014,1663.322446,0.1473954217,67740.86881,-0.01573712232
2024-12-11 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/14,1,16,0.1428571429,0.5333333333,-0.7321428571,0.0625,164917.5,235449.8254,55436620260,-1,0.176169035,336147.5905,-1
2025-06-04 00:00:00.000',453444708,1,1,Vivo 1920,Android/12,8,18,1.142857143,0.6,0.9047619048,0.4444444444,161243.3333,231161.118,53435462459,118134.2396,0.1781778581,331396.4141,-0.466232223
2025-07-17 00:00:00.000',451851768,2,1,Samsung SM-A256E,Android/15,6,9,0.8571428571,0.3,1.857142857,0.6666666667,284496,296469.428,87894121760,99630.58733,0.02060953623,308946.7752,-0.6353572483
2025-06-04 00:00:00.000',452543738,1,1,Samsung SM-A546E,Android/14,15,25,2.142857143,0.8333333333,1.571428571,0.6,101687.5,222967.616,49714557802,38921.47502,0.3735660091,488895.467,-0.3431391963
2024-12-11 00:00:00.000',450724681,2,2,Xiaomi 2312DRA50G,Android/14,20,35,2.857142857,1.166666667,1.448979592,0.5714285714,80273.14286,134329.2527,18044348140,6878.624915,0.251889592,224786.8652,-0.51732656
2025-06-04 00:00:00.000',2938774348,1,1,Honor_ver-n49,Android/15,10,19,1.428571429,0.6333333333,1.255639098,0.5263157895,79156.66667,88485.52537,7829688200,136743.2511,0.05564743929,98913.81901,-0.4062057967
2025-06-04 00:00:00.000',451004861,1,2,Oppo_cph2481,Android/14,7,35,1,1.166666667,-0.1428571429,0.2,68484,85828.08771,7366460640,26734.66183,0.1123961704,107564.696,-0.3225517513
2024-12-11 00:00:00.000',455992264,2,1,"iPhone15,2",iOS/18.1.1,6,28,0.8571428571,0.9333333333,-0.08163265306,0.2142857143,45163.80952,129082.9332,16662403650,48678.65132,0.4816108604,368932.6438,-0.1039007186
2024-12-11 00:00:00.000',2938150265,1,1,"iPhone13,2",iOS/17.7,20,39,2.857142857,1.03,1.197802198,0.5128205128,73381.53846,204085.784,41651007250,26408.89552,0.4710617611,567595.1762,-0.2416396757
2025-04-06 00:00:00.000',2937748911,1,1,Samsung SM-A155F,Android/14,15,24,2.142857143,0.8,1.678571429,0.625,86548.125,147530.2439,21765172874,107167.2057,0.2605200951,251480.5823,-0.3447495292
2024-12-11 00:00:00.000',2938120321,1,1,HUAWEI FIG-LX1,Android/9,2,7,0.2857142857,0.2333333333,0.2244897959,0.2857142857,401648.5714,218649.0158,47807392114,32940,-0.2950189705,119027.9152,-1.686303366
2025-07-17 00:00:00.000',451013142,2,1,Xiaomi_22071212ag,Android/15,8,22,1.142857143,0.7333333333,0.5584415584,0.3636363636,114264,242761.2599,58933029300,33400.73954,0.3599108364,515762.0012,-0.1581377288
2025-06-04 00:00:00.000',2095448725,1,1,Xiaomi M2101K7AG,Android/12,7,30,1,1,0,0.2333333333,85670.90909,119161.2879,14199412527,88439.64778,0.1635015358,165743.6892,-0.2582290746
2025-04-06 00:00:00.000',453076643,1,1,Xiaomi_m2101k9g,Android/13,5,28,0.7142857143,0.9333333333,-0.2346938776,0.1785714286,82158.85714,93682.5041,8776411575,144066.3091,0.06553433663,106822.4642,0.06304424624
2025-07-17 00:00:00.000',2937827669,1,1,"iPhone14,5",iOS/16.0,15,34,2.142857143,1.133333333,0.8907563025,0.4411764706,75425.45455,194503.0267,37831427407,46539.8569,0.4411448974,501573.7411,-0.237203934
2025-01-16 00:00:00.000',465356982,2,2,OPPO CPH2477,Android/12,13,62,1.857142857,2.066666667,-0.1013824885,0.2096774194,40656.36364,58197.36477,3386933267,20775.24962,0.1774440015,83306.35019,-0.1707356282
2025-07-17 00:00:00.000',2684371840,1,1,"iPhone15,4",iOS/18.5,4,12,0.5714285714,0.4,0.4285714286,0.3333333333,169868,396798.4294,157448993589,73647.6259,0.4004656313,926890.2535,-0.2871684754
2025-04-06 00:00:00.000',456175450,2,1,"iPhone15,2",iOS/18.3.2,12,28,1.714285714,0.9333333333,0.8367346939,0.4285714286,89560.64516,119295.947,14231522973,21499.22116,0.1423718617,158903.7567,-0.417881374
2024-12-11 00:00:00.000',2935588230,2,2,"iPhone16,1",iOS/17.4.1,8,24,1.142857143,0.8,0.4285714286,0.3333333333,84588.75,309074.115,95526808592,17190.37201,0.5702477551,1129308.668,-0.152825688
2025-07-17 00:00:00.000',497439421,1,1,"iPhone16,1",iOS/18.5,4,38,0.5714285714,1.266666667,-0.5488721805,0.1052631579,56369.33333,120395.4022,14495052865,25852.23022,0.3622106449,257144.3018,0.06836362949
2025-04-06 00:00:00.000',454464049,1,1,Xiaomi 23053RN02A,Android/15,6,28,0.8571428571,0.9333333333,-0.08163265306,0.2142857143,88854.375,99252.26787,9851012677,75329.8758,0.05527658518,110866.9402,-0.3291650226
2025-01-16 00:00:00.000',454460311,1,1,"iPhone14,7",iOS/18.2,10,28,1.428571429,0.9333333333,0.5306122449,0.3571428571,93236.12903,136157.2646,18538800705,4620.533769,0.1871071128,198837.0913,-0.2343084358
2025-07-17 00:00:00.000',2938150265,2,2,"iPhone12,1",iOS/18.3.2,8,34,1.142857143,1.133333333,0.008403361345,0.2352941176,63635.29412,104781.8806,10979242498,9940.366838,0.2443134825,172533.8533,-0.444606667
2025-06-04 00:00:00.000',2937764287,1,1,TECNO KL4,Android/14,13,77,1.857142857,2.566666667,-0.2764378479,0.1688311688,36636.92308,58202.92339,3387580292,22927.64723,0.2273938763,92463.55881,0.1331217827
2025-01-16 00:00:00.000',501247811,2,2,"iPhone14,5",iOS/18.1.1,8,72,1.142857143,2.04,-0.5238095238,0.1111111111,36407.36842,48578.70873,2359890942,27860.54905,0.1432156975,64819.04748,0.5183000232
2025-01-16 00:00:00.000',2095314234,1,1,"iPhone16,1",iOS/17.3.1,4,26,0.5714285714,0.8666666667,-0.3406593407,0.1538461538,81449.14286,182567.0884,33330741749,110763.4532,0.3829989733,409221.5164,0.3480959121
2025-07-17 00:00:00.000',2937833270,2,1,"iPhone16,1",iOS/18.5,6,66,0.8571428571,2.02,-0.6103896104,0.09090909091,33681.42857,52573.73698,2763997820,62044.47127,0.2190281392,82062.96279,0.9587024687
2024-12-11 00:00:00.000',2112406217,1,1,"iPhone10,5",iOS/16.7.10,6,14,0.8571428571,0.4666666667,0.8367346939,0.4285714286,177632.3077,284728.4207,81070273569,57644.08112,0.2316289132,456393.7418,-0.4535982301
2024-12-11 00:00:00.000',456156194,2,2,Samsung SM-S911B,Android/14,7,29,1,0.9666666667,0.03448275862,0.2413793103,86872.72727,102843.8919,10576866095,74112.42594,0.08418432013,121751.2841,-0.1607555585
2025-07-17 00:00:00.000',2937764287,1,2,Tecno_kl4,Android/14,44,87,6.285714286,2.09,1.167487685,0.5057471264,28112.44898,105750.4345,11183154396,46725.02035,0.579981422,397800.7894,-0.1433905387
2025-04-06 00:00:00.000',2937943828,1,1,Samsung SM-G965F,Android/10,2,5,0.2857142857,0.1666666667,0.7142857143,0.4,477630,677296.7583,"4,59E+11",102660,0.1728826152,960431.503,-0.553627336
2025-06-04 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,6,26,0.8571428571,0.8666666667,-0.01098901099,0.2307692308,86889.6,94295.42568,8891627304,45247.97418,0.04087438049,102332.4691,0.1909148813
2025-07-17 00:00:00.000',2938666129,1,1,Vivo V2332,Android/15,2,4,0.2857142857,0.1333333333,1.142857143,0.5,556260,962950.9969,"9,27E+11",540,0.2676988237,1666980.589,-0.5771010174
2025-07-17 00:00:00.000',453720887,1,1,Samsung_sm-s921b,Android/15,22,96,3.142857143,3.02,-0.01785714286,0.2291666667,27160.75472,37661.80684,1418411695,9072.979844,0.1619968707,52222.83804,-0.04917935287
2025-01-16 00:00:00.000',2933083574,1,1,Xiaomi 2209116AG,Android/11,13,78,1.857142857,2.06,-0.2857142857,0.1666666667,32821.51899,70129.35826,4918126890,35760.35934,0.3623848603,149844.5849,0.0328461727
2024-12-11 00:00:00.000',2095314234,2,2,"iPhone16,1",iOS/17.3.1,9,47,1.285714286,1.566666667,-0.179331307,0.1914893617,50167.36842,70843.07292,5018740980,84517.25371,0.1708588471,100039.949,0.1530866905
2025-01-16 00:00:00.000',2935616240,1,1,"iPhone14,5",iOS/17.6,2,4,0.2857142857,0.1333333333,1.142857143,0.5,322520,496521.7131,"2,47E+11",780,0.212445484,764398.5229,-0.6479877748
2025-08-27 00:00:00.000',452139692,1,2,Samsung_sm-a315f,Android/12,14,39,2,1.03,0.5384615385,0.358974359,63772.10526,92837.00783,8618710022,52786.00959,0.1855888332,135148.5887,-0.3516977503
2025-07-30 00:00:00.000',2938023904,1,1,Vivo V2027,Android/12,3,10,0.4285714286,0.3333333333,0.2857142857,0.3,181816,371863.7,138282611383,319698.4615,0.3432448399,760563.4894,0.1442033734
2025-05-30 00:00:00.000',456156194,1,1,Samsung_sm-s911b,Android/14,9,30,1.285714286,1,0.2857142857,0.3,87271.875,98664.36123,9734656177,27790.60138,0.06127093062,111544.0247,-0.5289333894
2025-08-27 00:00:00.000',2938208716,2,1,"iPhone14,5",iOS/18.6.1,1,2,0.1428571429,0.06666666667,1.142857143,0.5,1661280,-1,-1,-1,-1,-1,-1
2025-05-30 00:00:00.000',452195675,2,1,Samsung_sm-s928b,Android/15,9,25,1.285714286,0.8333333333,0.5428571429,0.36,96533.33333,139238.1735,19387268954,28176.46729,0.1811280791,200834.9684,-0.3807744098
2025-08-27 00:00:00.000',2095314234,1,1,"iPhone16,1",iOS/18.5,17,36,2.428571429,1.02,1.023809524,0.4722222222,66644.57143,133741.206,17886710190,12856.27704,0.3348373096,268389.6048,-0.3745728255
2025-08-27 00:00:00.000',454061799,1,2,Samsung_sm-a556e,Android/15,23,42,3.285714286,1.04,1.346938776,0.5476190476,68264.28571,144273.7727,20814921493,21100.74981,0.357627653,304916.7112,-0.334841394
2025-05-30 00:00:00.000',452951313,1,1,"iPhone10,5",iOS/16.7.11,13,61,1.857142857,2.033333333,-0.08665105386,0.2131147541,42268.23529,57277.84769,3280751836,26286.12841,0.1507805425,77617.43098,0.06331880216
2025-05-30 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,3,54,0.4285714286,1.08,-0.7619047619,0.05555555556,49092,93789.8384,8796533787,111350.7692,0.3128307901,179184.6693,0.5509978574
2025-07-30 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,0,10,0,0.3333333333,-1,0,80096.66667,89818.96963,8067447306,-1,0.05721841249,100721.3863,-1
2025-05-30 00:00:00.000',452718092,4,2,Xiaomi_poco_f2_pro,Android/12,29,123,4.142857143,4.01,0.01045296167,0.2357723577,21592.21374,28601.63455,818053498.9,10172.03548,0.1396470095,37886.50431,-0.09180542337
2025-05-30 00:00:00.000',2938774348,1,1,Honor_ver-n49,Android/15,9,12,1.285714286,0.4,2.214285714,0.75,104372.7273,92585.22745,8572024342,40762.22555,-0.05984779767,82128.96765,-0.3885363601
2025-08-27 00:00:00.000',2937748911,1,1,Samsung SM-A155F,Android/14,0,14,0,0.4666666667,-1,0,128990.7692,270096.2149,72951965308,-1,0.3535706532,565559.5803,-1
2025-07-30 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,9,34,1.285714286,1.133333333,0.1344537815,0.2647058824,72264,80848.81481,6536530855,35009.15953,0.05606855844,90453.48798,-0.07701411598
2025-05-30 00:00:00.000',452543738,1,1,Samsung SM-A546E,Android/14,3,10,0.4285714286,0.3333333333,0.2857142857,0.3,231861.8182,324160.0585,105079743556,53810.76923,0.165997498,453199.8601,-0.5572920334
2025-08-27 00:00:00.000',2939088171,1,1,Samsung_sm-a736b,Android/15,31,106,4.428571429,3.533333333,0.2533692722,0.2924528302,21059.42857,42337.6743,1792478665,9688.891747,0.335634355,85115.25652,-0.05086317581
2025-08-27 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,1,19,0.1428571429,0.6333333333,-0.7744360902,0.05263157895,109900,228823.82,52360340612,-1,0.3510937613,476436.2203,-1
2025-07-30 00:00:00.000',451851768,2,1,Samsung SM-A256E,Android/15,7,23,1,0.7666666667,0.3043478261,0.3043478261,109413.913,170062.4892,28921250234,125015.1498,0.2170078607,264328.8173,-0.2192365478
2025-05-30 00:00:00.000',2095448725,1,1,Xiaomi M2101K7AG,Android/12,11,27,1.571428571,0.9,0.746031746,0.4074074074,65552.19512,107861.5956,11634123798,39347.11571,0.2439794452,177478.7828,-0.3239354558
2025-08-27 00:00:00.000',2112587265,1,1,Huawei_jln-lx1,Android/12,23,71,3.285714286,2.366666667,0.3883299799,0.323943662,35460.85714,71861.84535,5164124817,21047.47765,0.3391732351,145628.8774,-0.1606990443
2025-07-30 00:00:00.000',452262441,1,2,Xiaomi_2203129g,Android/14,3,19,0.4285714286,0.6333333333,-0.3233082707,0.1578947368,111450,153843.2379,23667741847,69318.46154,0.1597976572,212361.9726,-0.4134078356
2025-07-30 00:00:00.000',456167524,1,1,"iPhone15,2",iOS/18.5,15,54,2.142857143,1.08,0.1904761905,0.2777777778,41345.37313,43649.24833,1905256880,6937.394605,0.02710612926,46081.50164,-0.2095523304
2025-05-30 00:00:00.000',2938139457,1,1,Samsung SM-A556E,Android/14,3,4,0.4285714286,0.1333333333,2.214285714,0.75,842680,1387569.073,"1,93E+12",31527.69231,0.2443175876,2284791.301,-0.5772973868
2025-07-30 00:00:00.000',2933083574,1,1,Xiaomi 2209116AG,Android/11,2,4,0.2857142857,0.1333333333,1.142857143,0.5,614360,231926.5082,53789905200,465420,-0.4518960046,87554.37398,-0.6421861872
2025-05-30 00:00:00.000',451399912,2,3,Xiaomi_2312dra50g,Android/15,6,37,0.8571428571,1.233333333,-0.305019305,0.1621621622,43318.33333,113858.9068,12963850660,272273.5668,0.4487963614,299269.3777,0.3121904791
2025-05-30 00:00:00.000',2094722364,0,0,"iPhone13,1",iOS/18.3.2,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1
2025-05-30 00:00:00.000',453506473,1,1,Samsung SM-S908B,Android/14,0,9,0,0.3,-1,0,167737.5,284957.338,81200684507,-1,0.258937872,484093.8043,-1
2025-07-30 00:00:00.000',2095314234,1,1,"iPhone16,1",iOS/18.5,0,1,0,0.03333333333,-1,0,-1,-1,-1,-1,-1,-1,-1
2025-08-27 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,8,31,1.142857143,1.033333333,0.1059907834,0.2580645161,66134,89713.29324,8048474983,113343.6957,0.1512974191,121699.5038,-0.1950626675
2025-05-30 00:00:00.000',455975954,1,1,"iPhone14,3",iOS/18.3,13,52,1.857142857,1.733333333,0.07142857143,0.25,48758.64407,58415.2657,3412343267,22666.18909,0.09010235472,69984.37574,-0.1167270916
2025-08-27 00:00:00.000',2937630576,1,1,"iPhone14,7",iOS/18.3.2,7,23,1,0.7666666667,0.3043478261,0.3043478261,107199.2308,146417.5248,21438091567,9259.830476,0.1546360529,199983.6325,-0.3064471335
2025-08-27 00:00:00.000',452262441,1,1,Xiaomi 2203129G,Android/14,3,14,0.4285714286,0.4666666667,-0.08163265306,0.2142857143,183968.5714,189085.4296,35753299675,36406.15385,0.01371613258,194344.6068,-0.5561431765
2025-07-30 00:00:00.000',452518788,1,1,Samsung SM-A515F,Android/13,5,12,0.7142857143,0.4,0.7857142857,0.4166666667,190400,321203.6492,103171784229,14577.37474,0.2556738002,541868.6146,-0.5320612031
2025-05-30 00:00:00.000',2683930531,1,1,"iPhone16,1",iOS/18.5,1,1,0.1428571429,0.03333333333,3.285714286,1,2603040,-1,-1,-1,-1,-1,-1
2025-08-27 00:00:00.000',2095445364,2,1,"iPhone13,4",iOS/18.6,4,18,0.5714285714,0.6,-0.04761904762,0.2222222222,117571.7647,103905.4193,10796336153,90129.06475,-0.06170543256,91827.62698,-0.05670315126
2025-05-30 00:00:00.000',451013142,1,1,Xiaomi_22071212ag,Android/14,5,13,0.7142857143,0.4333333333,0.6483516484,0.3846153846,193830,249252.8356,62126976046,42182.54058,0.1250845917,320523.0153,-0.2901872704
2025-07-30 00:00:00.000',455910705,1,1,"iPhone12,3",iOS/16.6.1,4,14,0.5714285714,0.4666666667,0.2244897959,0.2857142857,172781.25,234905.8597,55180762905,11590.35971,0.1523830609,319367.7723,-0.4879454696
2025-05-30 00:00:00.000',456064118,1,2,Vivo_v2201,Android/14,4,17,0.5714285714,0.5666666667,0.008403361345,0.2352941176,119277.5,151371.8635,22913441054,329445.3237,0.1185828153,192101.956,0.3864819964
2025-05-30 00:00:00.000',455910705,1,1,"iPhone12,3",iOS/16.6.1,2,10,0.2857142857,0.3333333333,-0.1428571429,0.2,218741.5385,228343.3236,52140673431,162540,0.0214764264,238366.5846,-0.2461273558
2025-05-30 00:00:00.000',452139692,1,1,Samsung SM-A315F,Android/12,0,9,0,0.3,-1,0,161422.5,406640.2909,165356326221,-1,0.4316737425,1024369.752,-1
2025-07-30 00:00:00.000',453308233,1,1,Xiaomi 23021RAAEG,Android/15,4,8,0.5714285714,0.2666666667,1.142857143,0.5,186660,289628.0706,83884419257,98475.53957,0.2161886407,449396.8673,-0.2124103506
2025-05-30 00:00:00.000',450724681,1,1,Xiaomi 2312DRA50G,Android/14,2,10,0.2857142857,0.3333333333,-0.1428571429,0.2,243144,122975.0908,15122872960,186540,-0.328223554,62197.18751,-0.4602883367
2025-05-04 00:00:00.000',453660874,2,1,"iPhone17,1",iOS/18.4.1,16,34,2.285714286,1.133333333,1.016806723,0.4705882353,63760,86506.60563,7483392818,13565.77354,0.1513749881,117368.1433,-0.3324601606
2025-05-04 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,14,41,2,1.366666667,0.4634146341,0.3414634146,65574.28571,83740.19314,7012419947,12074.77836,0.1216620623,106938.564,-0.3391678113
2025-05-18 00:00:00.000',456065880,1,2,Xiaomi M2007J3SG,Android/12,8,19,1.142857143,0.6333333333,0.8045112782,0.4210526316,132051.4286,153114.2859,23443984543,25434.30124,0.07386181525,177536.7733,-0.3927038622
2025-05-18 00:00:00.000',453492590,1,1,"iPhone10,4",iOS/16.7.11,0,1,0,0.03333333333,-1,0,-1,-1,-1,-1,-1,-1,-1
2025-08-15 00:00:00.000',456355739,1,1,Xiaomi_220333qag,Android/13,21,22,3,0.7333333333,3.090909091,0.9545454545,34534.28571,68400.62519,4678645526,7095.843011,0.3290073229,135478.277,-0.1049739779
2025-08-15 00:00:00.000',450724681,1,1,Xiaomi 2312DRA50G,Android/14,2,6,0.2857142857,0.2,0.4285714286,0.3333333333,361851.4286,125062.8934,15640727314,292620,-0.4863043136,43224.16904,-0.5535728998
2025-05-18 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,14,87,2,2.09,-0.3103448276,0.1609195402,26813.27103,27047.52588,731568656.2,67631.46337,0.004349264484,27283.8273,0.5616537507
2025-05-04 00:00:00.000',2938150265,2,2,OPPO CPH2179,Android/10,28,40,4,1.333333333,2,0.7,61876.36364,155851.4923,24289687652,15485.37278,0.4316173889,392551.9572,-0.3084754783
2025-05-18 00:00:00.000',2684034681,1,1,Xiaomi 2201117TG,Android/11,14,39,2,1.03,0.5384615385,0.358974359,69382.5,160268.4519,25685976681,11276.48729,0.3957569135,370208.29,-0.2301487066
2025-05-18 00:00:00.000',2934812537,3,2,"iPhone14,2",iOS/18.4.1,7,88,1,2.933333333,-0.6590909091,0.07954545455,31219.55056,48534.64442,2355611709,31924.63514,0.2171057442,75453.09482,0.3984875066
2025-05-18 00:00:00.000',2937649420,1,1,"iPhone13,3",iOS/18.1.1,7,19,1,0.6333333333,0.5789473684,0.3684210526,113717.5,188467.0793,35519839976,15047.64089,0.2473639769,312351.5728,-0.2572199887
2025-08-05 00:00:00.000',452372797,2,2,"iPhone14,2",iOS/18.5,2,13,0.2857142857,0.4333333333,-0.3406593407,0.1538461538,207955.3846,263275.2181,69313840477,1860,0.1173943992,333311.1119,-0.7828134607
2025-08-15 00:00:00.000',2933375279,1,1,"iPhone14,4",iOS/18.5,17,26,2.428571429,0.8666666667,1.802197802,0.6538461538,37272,38399.25781,1474503000,6945.234332,0.01489677637,39560.6085,-0.1568585005
2025-05-04 00:00:00.000',456175450,2,1,"iPhone15,2",iOS/18.4.1,7,22,1,0.7333333333,0.3636363636,0.3181818182,96726.2069,117743.6885,13863576174,91275.96534,0.0979973508,143328.0247,-0.3042728435
2025-08-15 00:00:00.000',451013142,1,1,Xiaomi_22071212ag,Android/15,5,13,0.7142857143,0.4333333333,0.6483516484,0.3846153846,172500,220479.7227,48611308114,72755.18701,0.1220921078,281804.6847,-0.3576519375
2025-08-15 00:00:00.000',2938293955,1,1,Samsung_sm-a546e,Android/15,2,4,0.2857142857,0.1333333333,1.142857143,0.5,846260,958605.7169,"9,19E+11",2760,0.06224602518,1085865.952,-0.8799238156
2025-08-05 00:00:00.000',2095445364,1,1,"iPhone13,4",iOS/18.5,2,2,0.2857142857,0.06666666667,3.285714286,1,33480,-1,-1,33480,-1,-1,-1
2025-05-18 00:00:00.000',456167524,2,1,"iPhone15,2",iOS/18.4.1,18,49,2.571428571,1.633333333,0.5743440233,0.3673469388,54979.61538,71208.07693,5070590219,17798.87251,0.1286057399,92226.73138,-0.3172917176
2025-08-15 00:00:00.000',2939106317,1,1,Xiaomi 23106RN0DA,Android/14,13,19,1.857142857,0.6333333333,1.932330827,0.6842105263,141205.2632,163894.4103,26861377726,41198.53753,0.07436634357,190229.2955,-0.5579217924
2025-08-05 00:00:00.000',454966600,1,2,Xiaomi 2201117SG,Android/13,10,11,1.428571429,0.3666666667,2.896103896,0.9090909091,167131.7647,393240.2615,154637903303,10050.11579,0.4034971166,925245.4408,-0.3002704527
2025-05-04 00:00:00.000',453005511,1,1,Vivo V2027,Android/12,26,93,3.714285714,3.01,0.198156682,0.2795698925,27892.8,35727.74148,1276471511,33967.02143,0.1231511285,45763.477,-0.2274535043
