cst_dim_id,transdate,transdatetime,amount,docno,direction,target
2684371840,2025-05-15 00:00:00.000',2025-05-15 19:29:16.000',3000,7547,49bd05dbeb272e3330af9d0fb3787021,0
2937920677,2025-05-07 00:00:00.000',2025-05-07 12:39:38.000',40000,11881,0354b1e0f3c51aa425f7c9dee9c4e716,0
2933375279,2025-02-07 00:00:00.000',2025-02-07 17:05:43.000',10000,3401,0c1de05ea765df1559aabe6d5e076133,0
451013142,2025-03-24 00:00:00.000',2025-03-24 12:46:36.000',8000,4947,576cdebec728dd4ed7e4df49a0ef9d0a,0
2937668970,2025-02-02 00:00:00.000',2025-02-02 09:06:56.000',2000,492,3235c77dfd7c1360bb3a55fe73306254,0
452139692,2025-07-04 00:00:00.000',2025-07-04 20:42:32.000',21000,575,722f3739980aa118978e7ef93821dbe6,0
455579485,2025-06-11 00:00:00.000',2025-06-11 07:59:57.000',150000,2687,09e5b4b08c8b9f2b46119ea900a9db3e,0
455975954,2025-01-27 00:00:00.000',2025-01-27 19:26:14.000',111000,3402,2828761c64d5081ce6417b4058ee5868,0
453076643,2025-04-07 00:00:00.000',2025-04-07 14:02:48.000',2360,5567,ec08aed8086528430fa3dcac8444479a,0
452274831,2024-12-10 00:00:00.000',2024-12-10 07:38:48.000',5000,8139,eb73122c4d7478bb4e3189b32630c20c,0
2937764287,2025-05-26 00:00:00.000',2025-05-26 14:16:27.000',41000,447,ef8fbc05a5c7b7f022d47b72654a9e1a,0
2937646786,2025-08-10 00:00:00.000',2025-08-10 14:21:22.000',30000,623,9ce1b7512d40fddaee749ab6eb7327d0,0
2095839711,2025-07-29 00:00:00.000',2025-07-29 15:55:53.000',300000,3403,375f93510efd9bbbea98e3d5bda5e937,0
454360696,2025-02-17 00:00:00.000',2025-02-17 08:26:09.000',700,7198,7a80a4da8082ec0e273b7f8fe1de206e,0
2933375279,2025-02-17 00:00:00.000',2025-02-17 12:04:58.000',2000,8666,0c1de05ea765df1559aabe6d5e076133,0
452139692,2025-04-10 00:00:00.000',2025-04-10 20:16:11.000',244000,9460,2c535cf793c342d6f82325332e48e591,0
456575558,2025-02-12 00:00:00.000',2025-02-12 11:58:53.000',6000,127,881634846ca132371fed390271a7b096,0
456167524,2025-06-09 00:00:00.000',2025-06-09 22:52:34.000',6000,7092,68d6b46306e875bfe51d6b5ab278f88b,0
452195675,2025-04-30 00:00:00.000',2025-04-30 12:53:46.000',100000,3823,7aaa305240632ea084f080b4cb23770a,0
2933375279,2025-04-12 00:00:00.000',2025-04-12 15:19:35.000',7000,3295,0c1de05ea765df1559aabe6d5e076133,0
452966691,2025-04-05 00:00:00.000',2025-04-05 20:50:58.000',20000,8762,c4ea468194fa3162a9e67d10a761d7bb,0
455975954,2025-04-26 00:00:00.000',2025-04-26 16:25:00.000',1000,10874,2828761c64d5081ce6417b4058ee5868,0
454966600,2025-04-09 00:00:00.000',2025-04-09 17:18:10.000',2000,11409,bda70a6b95599e421521efe1e6ebbe21,0
2938439602,2025-02-15 00:00:00.000',2025-02-15 17:06:26.000',10000,8865,02586bb1848d5befd6641a472404c96f,0
2938774348,2025-03-04 00:00:00.000',2025-03-04 14:34:46.000',1200,9553,3f726cb1b883cd6c3815920cb7efcb87,0
2938150265,2025-04-30 00:00:00.000',2025-04-30 12:38:19.000',7000,472,65a50ae9ab335767ef8424a233aa4620,0
455148370,2024-12-12 00:00:00.000',2024-12-12 10:53:04.000',20000,703,26c205c52fb0d2f620389bed3bf072ec,0
2937943828,2024-12-28 00:00:00.000',2024-12-28 14:22:04.000',1178,6860,33802fb03d391878a97580885bfad890,0
2684218560,2025-03-20 00:00:00.000',2025-03-20 19:20:14.000',6400,7651,9f4273a4438d2a8a4c5fda1cb315472a,0
455912976,2025-01-21 00:00:00.000',2025-01-21 07:48:47.000',1362074.3,9004,674f115fe46fae16c53be56f47851cee,0
2933725046,2025-04-18 00:00:00.000',2025-04-18 14:06:03.000',3000,9635,639bd8a0613721b132d1778ea861238c,0
2112406217,2025-06-26 00:00:00.000',2025-06-26 17:04:17.000',2100,11882,136ebb66d41d5ed506fdb0130aec8546,0
2938120321,2025-08-06 00:00:00.000',2025-08-06 18:34:54.000',10000,8905,2a76601894959780f41e9af8812a9b5c,0
2095531393,2025-06-13 00:00:00.000',2025-06-13 15:56:11.000',800,7704,a31e284d2c3453338bf1629bd39881ec,0
2937668970,2025-06-28 00:00:00.000',2025-06-28 10:34:11.000',20000,10568,7fc3568e388a9b8fad9ff224b240b471,0
2937932020,2025-06-01 00:00:00.000',2025-06-01 12:51:32.000',22000,10525,0994c156360d88b500dbead6432b2952,0
2685248091,2025-08-12 00:00:00.000',2025-08-12 10:06:19.000',10000,5811,3e5405501cdfe6eb9de15d1b69541e23,0
452951313,2025-05-08 00:00:00.000',2025-05-08 20:38:52.000',6000,6549,5ee368e719289d181e38968224ef60db,0
2934079753,2025-01-24 00:00:00.000',2025-01-24 17:18:44.000',1000,8806,0afb567220cdc0a2aa1a11662c259256,0
2938023904,2025-01-11 00:00:00.000',2025-01-11 14:18:02.000',2500,11254,9da144223d8f6574c72fa67e7490a3fb,0
465356982,2025-04-12 00:00:00.000',2025-04-12 14:41:11.000',1000,8550,9030efc541153c7eb82a2280c59cda34,0
2095839711,2025-03-01 00:00:00.000',2025-03-01 14:49:14.000',140000,9545,9c3ab05bdf9459cf203927d9b41d438c,0
454149966,2024-12-27 00:00:00.000',2024-12-27 13:06:13.000',15000,10051,498a9de2a501a2ceb9a2c86f83362cf7,0
455296083,2025-01-23 00:00:00.000',2025-01-23 21:46:18.000',8000,2258,e3938781b3f7e10cb4b8371410945a3c,0
456326660,2025-08-16 00:00:00.000',2025-08-16 15:40:39.000',50000,4937,ab6744c4c0dadf509b4792341a316be4,1
454304966,2025-03-21 00:00:00.000',2025-03-21 21:10:45.000',13640,8341,6e5de7c73cc79fd90dfef27cf2fe3402,0
2933375279,2025-06-21 00:00:00.000',2025-06-21 11:52:26.000',5000,11466,0c1de05ea765df1559aabe6d5e076133,0
2937920677,2025-04-18 00:00:00.000',2025-04-18 14:13:58.000',4000,12399,0b07835eef21a18be4bd3538f8944e33,0
456156194,2025-05-12 00:00:00.000',2025-05-12 14:11:22.000',1700,12792,ce91dd7019705eb20f7bd131a173c25e,0
452139692,2025-03-07 00:00:00.000',2025-03-07 19:07:29.000',25000,5459,2c535cf793c342d6f82325332e48e591,0
2933725046,2025-02-12 00:00:00.000',2025-02-12 00:31:53.000',3000,7559,639bd8a0613721b132d1778ea861238c,0
455956619,2025-04-04 00:00:00.000',2025-04-04 16:18:41.000',5000,2734,d420aca89b580271392fe64e9b321c2c,0
2095839711,2025-05-20 00:00:00.000',2025-05-20 11:23:38.000',130000,3398,9c3ab05bdf9459cf203927d9b41d438c,0
454966600,2025-02-25 00:00:00.000',2025-02-25 16:33:42.000',500,5766,bda70a6b95599e421521efe1e6ebbe21,0
453385660,2025-06-10 00:00:00.000',2025-06-10 17:05:23.000',9000,436,d2aeef5873dfcbd5c69c56430cf288aa,0
2937769334,2025-06-08 00:00:00.000',2025-06-08 16:03:46.000',10000,550,1aab8aa1b1374761d05f8ed290b6dde9,0
2095314234,2025-02-01 00:00:00.000',2025-02-01 16:21:06.000',10000,2318,5eb09003e1a1831ed3bf03315edaae0e,0
2685329878,2025-05-08 00:00:00.000',2025-05-08 14:10:23.000',1610,3037,48dbfb4ec0904fe0b76e490c112d95c9,0
452171932,2025-04-01 00:00:00.000',2025-04-01 10:00:46.000',35000,3505,47344e7b172a9693714f42a664759568,0
2937778211,2025-03-08 00:00:00.000',2025-03-08 16:12:31.000',30000,4272,b49b59c3f532de501500eb6ac7a1ffb5,0
2938167961,2025-03-29 00:00:00.000',2025-03-29 20:50:40.000',250,9313,70013924a3d35b1a300fb4cf4b114013,0
456355739,2025-08-16 00:00:00.000',2025-08-16 02:08:29.000',75500,1233,5474be9abe881a40790bdaa1d324f43b,0
2935588230,2025-08-12 00:00:00.000',2025-08-12 16:52:26.000',3000,3869,f0d722fe560b8d757294b6eb9a17739b,0
2933493153,2025-05-21 00:00:00.000',2025-05-21 20:28:00.000',8000,9362,d677d4e1a0f625e1ad746ea950c9dca9,0
2934812537,2024-12-15 00:00:00.000',2024-12-15 18:54:04.000',2000,10275,62d8843059806fb72fe34d0814cc8850,0
2112406217,2025-07-02 00:00:00.000',2025-07-02 11:18:13.000',3700,5874,09b0548c5814e52b020e0ea4b819f1b2,0
2938208716,2025-08-27 00:00:00.000',2025-08-27 12:14:33.000',10000,7563,554491cee76d558f212c0eafb2e163c6,1
456575558,2025-02-10 00:00:00.000',2025-02-10 13:58:27.000',3000,7613,b84d4998b28afbf0e900c75ad570166b,0
453055831,2025-07-02 00:00:00.000',2025-07-02 11:44:11.000',32000,8716,c759542130fdd1be9959b0d256487f47,0
2112334789,2025-04-07 00:00:00.000',2025-04-07 19:07:07.000',20000,8868,d5b85ff949eb8ac79d7dbc91932e892c,0
456591642,2025-06-11 00:00:00.000',2025-06-11 16:37:39.000',150000,9698,37b842d96e1e39894b80eb7f2dac2faf,1
454326351,2025-06-14 00:00:00.000',2025-06-14 17:16:12.000',3000,933,abacaca0b59383863774bdeb81e77204,0
453005511,2025-07-04 00:00:00.000',2025-07-04 13:38:53.000',55555,1851,e042fd833cf26182ed0da60d8a9825b1,0
2934295459,2025-05-21 00:00:00.000',2025-05-21 15:22:49.000',1200,3871,e1a6e2449e3ceb7a51c502c0b2c8490a,0
455296083,2025-06-12 00:00:00.000',2025-06-12 13:19:05.000',5000,8458,e3938781b3f7e10cb4b8371410945a3c,0
456156194,2025-05-31 00:00:00.000',2025-05-31 20:51:56.000',1750,7514,9b6361b85637b50ffc1f5ddad4fda627,0
2937833270,2025-03-16 00:00:00.000',2025-03-16 20:49:46.000',40000,8511,6c72f0862be62be89e5f0fccf3eb391f,0
456112296,2025-05-17 00:00:00.000',2025-05-17 12:34:37.000',150000,8971,02586bb1848d5befd6641a472404c96f,0
2938118136,2025-05-15 00:00:00.000',2025-05-15 19:04:55.000',41000,29,a8b86f224236228097811c338e63c9ca,0
2939073496,2025-06-30 00:00:00.000',2025-06-30 23:45:24.000',10000,42,c09cb6c442a664c1fe844767879b70b5,0
452501700,2025-08-11 00:00:00.000',2025-08-11 21:31:23.000',200,163,672cb84be96d43307f178ec625be2345,0
483362542,2025-05-09 00:00:00.000',2025-05-09 11:32:22.000',30000,3510,3d43064172ef9007b72efd53744f731f,0
2684693378,2025-01-31 00:00:00.000',2025-01-31 12:15:16.000',100000,3969,0f4b6e1a4bc070cdfdef75c13e38a3e6,0
2933493153,2025-02-23 00:00:00.000',2025-02-23 16:16:25.000',6000,5102,5b0069c634be1f716569f96afcfcfeda,0
456326660,2025-06-14 00:00:00.000',2025-06-14 16:39:20.000',2000,1597,3b6200f28be9543f7d3017e92c5a900d,0
456112296,2025-06-08 00:00:00.000',2025-06-08 14:36:07.000',16836.27,5103,fa9d3314df77e48ea8c37ae949f0c12c,0
450724681,2025-01-14 00:00:00.000',2025-01-14 20:30:44.000',6000,5985,b1bad967c9a07c387478a24f700412f8,0
2684371840,2025-06-11 00:00:00.000',2025-06-11 10:51:27.000',2000,10018,49bd05dbeb272e3330af9d0fb3787021,0
452966691,2025-05-16 00:00:00.000',2025-05-16 02:10:28.000',80000,11793,c4ea468194fa3162a9e67d10a761d7bb,0
2938063812,2024-12-27 00:00:00.000',2024-12-27 11:56:49.000',35599,5055,a15d4c5e84db6bc70589534e35e494e4,0
2937827669,2025-02-03 00:00:00.000',2025-02-03 12:39:21.000',15000,10019,e2764316c0e77eb866047a877c06be91,0
452718092,2025-07-14 00:00:00.000',2025-07-14 13:06:15.000',9000,10582,f7492eccd201d138a6381c4c09c562e9,0
2935588230,2025-05-06 00:00:00.000',2025-05-06 17:34:44.000',110000,2668,f0d722fe560b8d757294b6eb9a17739b,0
456167524,2025-06-17 00:00:00.000',2025-06-17 11:44:17.000',10000,5082,68d6b46306e875bfe51d6b5ab278f88b,0
2937856609,2025-07-16 00:00:00.000',2025-07-16 08:17:59.000',4000,7545,d97536a94a2ad4f25e33a1224128a766,0
453561213,2025-03-03 00:00:00.000',2025-03-03 17:58:00.000',124000,10000,aed7a1a621fa4cae0d7bcfeb2b5b7a49,0
501948157,2025-06-17 00:00:00.000',2025-06-17 14:11:45.000',2000,11966,7aec37a818d308dc909c8ddf2caef89f,0
2094722364,2025-02-05 00:00:00.000',2025-02-05 17:52:33.000',41000,6015,bff42a88483770721315d6987394864c,0
2937833270,2024-12-03 00:00:00.000',2024-12-03 08:36:34.000',20000,6752,6c72f0862be62be89e5f0fccf3eb391f,0
501247811,2025-06-16 00:00:00.000',2025-06-16 21:57:46.000',22000,11572,e033186a1b0a500fcfb636a1c8857b4a,0
498811236,2025-05-10 00:00:00.000',2025-05-10 18:45:08.000',500,1993,5b8673bac61c2f1050867aeed437a5bf,0
456156194,2025-06-23 00:00:00.000',2025-06-23 18:48:29.000',8000,2723,b749999ad5dd738f976c095995ce37cb,0
498811236,2025-04-16 00:00:00.000',2025-04-16 19:39:03.000',5000,7337,5b8673bac61c2f1050867aeed437a5bf,0
2933725046,2025-02-12 00:00:00.000',2025-02-12 00:30:40.000',10000,8597,639bd8a0613721b132d1778ea861238c,0
2937915784,2025-04-19 00:00:00.000',2025-04-19 10:20:40.000',15000,10861,870c174c83fb97cee04269cf97358b47,0
501247811,2024-12-31 00:00:00.000',2024-12-31 13:40:03.000',20000,317,e033186a1b0a500fcfb636a1c8857b4a,0
456088423,2024-12-26 00:00:00.000',2024-12-26 13:02:54.000',19000,340,3baa3e1eeeeb453b0cfc0114f514770d,0
472228959,2024-12-03 00:00:00.000',2024-12-03 16:47:07.000',7000,5016,abd8afd2a2550aab8cd446b2a9ca2c4c,0
2933493153,2025-03-15 00:00:00.000',2025-03-15 21:09:59.000',480,3804,d677d4e1a0f625e1ad746ea950c9dca9,0
2938218494,2025-01-09 00:00:00.000',2025-01-09 08:47:45.000',3500,4778,78837bd2e2cbda8514344d529420c42c,0
2938143337,2025-07-23 00:00:00.000',2025-07-23 07:32:37.000',36000,6334,986df5ed1584c5efe7130c4cda1a24cc,0
2112686417,2025-03-11 00:00:00.000',2025-03-11 13:41:06.000',5000,7599,a8087899dcc965fcc21c605cf6ab84de,0
2937649420,2025-05-07 00:00:00.000',2025-05-07 14:57:47.000',33000,10694,d81e3bd095e0581d0b03618ea8ed5654,0
2933725046,2025-06-20 00:00:00.000',2025-06-20 18:44:38.000',5000,11212,639bd8a0613721b132d1778ea861238c,0
453005511,2024-12-13 00:00:00.000',2024-12-13 13:33:39.000',20000,4416,59b1a8de7914113dd600d72baecbb659,0
2112406217,2025-06-26 00:00:00.000',2025-06-26 17:12:10.000',1500,1321,f053537fd170b1e3cd99e94c835395d6,0
2934295459,2025-08-05 00:00:00.000',2025-08-05 10:35:52.000',450,3858,ce44ce8521355397d314e94976b17cb9,0
456173125,2025-05-24 00:00:00.000',2025-05-24 11:31:28.000',4000,4210,889967fc95bdc8b8980fcd76e6672b7f,0
2937762710,2025-01-24 00:00:00.000',2025-01-24 12:11:40.000',2300,5187,7b03b402bc38ca97579892b87c23e640,0
2112800905,2024-12-12 00:00:00.000',2024-12-12 11:29:54.000',2000,9106,c3c8daddee7d043dacec933a269a7a34,0
452171932,2025-06-04 00:00:00.000',2025-06-04 18:04:00.000',70000,10611,47344e7b172a9693714f42a664759568,0
2939088171,2025-08-24 00:00:00.000',2025-08-24 13:20:53.000',3200,11462,e36f10dc5603ad0ecdf02e9fbe7c14d0,0
2096229005,2025-05-15 00:00:00.000',2025-05-15 19:59:31.000',10000,3028,19e67de31e68efdd2bf26352e217aa5c,0
2938063812,2024-12-23 00:00:00.000',2024-12-23 21:55:55.000',20000,11766,a15d4c5e84db6bc70589534e35e494e4,0
465356982,2025-01-11 00:00:00.000',2025-01-11 09:35:39.000',2000,5136,9030efc541153c7eb82a2280c59cda34,0
2095053235,2025-03-20 00:00:00.000',2025-03-20 12:43:34.000',2000,9496,da42b2252319b44c6b508d2ca1af90f2,0
2095314234,2025-03-08 00:00:00.000',2025-03-08 16:04:29.000',10500,1581,5eb09003e1a1831ed3bf03315edaae0e,0
2096229005,2025-03-05 00:00:00.000',2025-03-05 19:22:30.000',60000,2825,19e67de31e68efdd2bf26352e217aa5c,0
2937646786,2025-08-10 00:00:00.000',2025-08-10 18:12:39.000',10000,7185,861d83130987e86629d020b785729ab9,0
456156194,2025-02-10 00:00:00.000',2025-02-10 19:53:31.000',183000,7448,8f19ec8253fad529673cbb61bfe00c8f,0
452501700,2025-08-11 00:00:00.000',2025-08-11 22:40:16.000',1300,11930,3931c4d98be9ee527cd386bab15efd05,0
465356982,2025-01-12 00:00:00.000',2025-01-12 11:47:09.000',2000,11970,9030efc541153c7eb82a2280c59cda34,0
2095839711,2025-05-28 00:00:00.000',2025-05-28 14:59:53.000',1000000,12292,3cc4014ea29c9c6cf5e7a7449c78793a,0
452274831,2024-12-13 00:00:00.000',2024-12-13 21:35:28.000',8000,8024,d4acd3e41ca6d0a53abfea733fbc60c1,0
453076643,2025-02-19 00:00:00.000',2025-02-19 16:35:37.000',30000,12613,111c23045d44c3bcc77aa0be7f330081,0
456156194,2024-12-17 00:00:00.000',2024-12-17 17:32:40.000',5000,5765,b749999ad5dd738f976c095995ce37cb,0
2939073496,2025-07-31 00:00:00.000',2025-07-31 10:26:38.000',60000,6557,827ebc28883423ac2a4303e13ac1affa,0
452171932,2025-03-06 00:00:00.000',2025-03-06 16:45:55.000',40000,8083,47344e7b172a9693714f42a664759568,0
456156194,2025-02-14 00:00:00.000',2025-02-14 12:02:43.000',13500,9213,36ea4b13ac58a5c1af8095add765d4e3,0
453720887,2025-04-15 00:00:00.000',2025-04-15 14:20:08.000',15000,9694,11a01cb72343e55471bbdcc9f645110f,0
455956619,2025-02-25 00:00:00.000',2025-02-25 19:38:11.000',10000,1281,a8f1f3d5ae18b73e0382ef771f0d9c0e,0
2095839711,2025-01-17 00:00:00.000',2025-01-17 17:24:08.000',25000,2783,115e7d7c2c8f0e728f8039f5ab4d36b5,0
453006901,2024-12-20 00:00:00.000',2024-12-20 15:29:05.000',180000,2884,8a7e4d8d568751020614ea472e080a96,0
2937762710,2024-12-21 00:00:00.000',2024-12-21 23:23:55.000',8300,8031,9bd2eb40d5c48293e7ced93af240ed75,0
454966600,2025-04-10 00:00:00.000',2025-04-10 12:17:52.000',3000,2266,bda70a6b95599e421521efe1e6ebbe21,0
2937859498,2025-01-06 00:00:00.000',2025-01-06 18:24:52.000',104000,2885,1f1ec07ffa06b3258d49beb4fb3d9f63,0
2685329878,2025-03-12 00:00:00.000',2025-03-12 13:37:43.000',1000,3765,54ef313cd607b8665c29dc4d33a94c42,0
452966691,2025-04-06 00:00:00.000',2025-04-06 03:16:45.000',9000,3817,c4ea468194fa3162a9e67d10a761d7bb,0
456112296,2024-12-30 00:00:00.000',2024-12-30 21:00:45.000',65000,4171,92b3d49e784e7b0f93e6a0f9c55c2584,0
452910230,2025-07-11 00:00:00.000',2025-07-11 13:42:18.000',15000,4221,140ef1cf5632f8825d43d79415cdd741,0
2937827669,2025-07-15 00:00:00.000',2025-07-15 17:14:49.000',50000,5925,e2764316c0e77eb866047a877c06be91,0
2937782448,2025-01-07 00:00:00.000',2025-01-07 08:54:49.000',20000,7717,3f0e255baa674faeb6e70ba79cede172,0
452966691,2025-04-06 00:00:00.000',2025-04-06 00:33:59.000',10000,8086,c4ea468194fa3162a9e67d10a761d7bb,0
455896453,2025-06-09 00:00:00.000',2025-06-09 10:00:54.000',10000,8403,db41c3e8aa6092e9c701ddb3b8fc2fcc,0
2937939312,2025-01-12 00:00:00.000',2025-01-12 12:37:54.000',5000,10318,56f40729d51a181b4a17fa03935b8ebb,0
2934812537,2025-03-20 00:00:00.000',2025-03-20 18:04:38.000',5000,8297,62d8843059806fb72fe34d0814cc8850,0
2684371840,2025-06-16 00:00:00.000',2025-06-16 10:41:40.000',1000,8404,49bd05dbeb272e3330af9d0fb3787021,0
2937654982,2025-02-18 00:00:00.000',2025-02-18 05:22:27.000',5000,10877,4c8851ae5c8d1ffa37f74745700414eb,0
2937918969,2025-05-21 00:00:00.000',2025-05-21 07:02:24.000',5000,3768,dc13492c43cebd5bc8717f07d44f11f9,0
452543738,2025-06-11 00:00:00.000',2025-06-11 07:45:47.000',100000,5770,3c54aa7ac17c5f26251edd80961c3470,0
452195675,2025-07-04 00:00:00.000',2025-07-04 16:13:11.000',3000,9119,49b0552c21f36174e31d7e4ca91f8853,0
456167524,2025-05-06 00:00:00.000',2025-05-06 11:52:46.000',20000,23,68d6b46306e875bfe51d6b5ab278f88b,0
2096229005,2025-02-09 00:00:00.000',2025-02-09 11:39:17.000',75000,68,a67156efbee3a96881f92a0d61758ee4,0
452966691,2025-05-06 00:00:00.000',2025-05-06 16:17:17.000',40000,89,c4ea468194fa3162a9e67d10a761d7bb,0
2937698824,2025-04-19 00:00:00.000',2025-04-19 11:22:29.000',147,350,219643bbebae259e61057dbb1ddf8658,0
455912976,2025-08-11 00:00:00.000',2025-08-11 14:17:40.000',215796,5308,674f115fe46fae16c53be56f47851cee,0
455579485,2025-06-09 00:00:00.000',2025-06-09 07:49:21.000',50000,7461,09e5b4b08c8b9f2b46119ea900a9db3e,0
453024373,2024-12-05 00:00:00.000',2024-12-05 11:09:24.000',10000,1337,ef96f13581fbde7f517c33e5b0227cd1,0
456591642,2025-05-16 00:00:00.000',2025-05-16 19:26:24.000',3700,878,1bc9c1b4ba5cda8d7d35c49be9b1a36f,0
455825705,2025-01-21 00:00:00.000',2025-01-21 23:38:18.000',2000,2429,dbce517171cc857acf637f6f0867f3a7,0
501247811,2025-02-21 00:00:00.000',2025-02-21 11:47:37.000',6000,6408,c22728de8e0b2ff6bb27c533ddb93e75,0
2937912805,2025-03-13 00:00:00.000',2025-03-13 22:45:32.000',12000,7517,d3a739b85f7d28e3092e66d2b4dcb9ef,0
456156194,2025-01-05 00:00:00.000',2025-01-05 14:33:41.000',25000,1441,b749999ad5dd738f976c095995ce37cb,0
2937649420,2025-06-12 00:00:00.000',2025-06-12 17:23:48.000',300000,4436,bf3306b03d8657a6795fa7dde61d8235,1
456167524,2025-06-17 00:00:00.000',2025-06-17 13:47:10.000',1500,5154,68d6b46306e875bfe51d6b5ab278f88b,0
456167524,2024-12-03 00:00:00.000',2024-12-03 17:00:33.000',13400,9931,68d6b46306e875bfe51d6b5ab278f88b,0
2938063812,2025-07-27 00:00:00.000',2025-07-27 07:10:02.000',2000,824,a15d4c5e84db6bc70589534e35e494e4,0
456065880,2025-05-06 00:00:00.000',2025-05-06 22:14:49.000',11516,1145,743464acdf1b92dff34e05a47db5aa36,0
2938195594,2025-02-04 00:00:00.000',2025-02-04 10:19:08.000',100000,7832,3cfde553d90d5e31a9f955309fc4f151,0
2933725046,2024-12-12 00:00:00.000',2024-12-12 17:03:58.000',3000,9794,639bd8a0613721b132d1778ea861238c,0
2095314234,2025-06-19 00:00:00.000',2025-06-19 09:29:34.000',20000,10452,5eb09003e1a1831ed3bf03315edaae0e,0
455296083,2025-06-17 00:00:00.000',2025-06-17 15:18:59.000',5000,2044,e3938781b3f7e10cb4b8371410945a3c,0
2937920677,2025-04-20 00:00:00.000',2025-04-20 00:41:49.000',4000,9680,0b07835eef21a18be4bd3538f8944e33,0
452195675,2025-07-03 00:00:00.000',2025-07-03 13:57:11.000',360000,1124,1d6b827255f02e51a923352ba4f43bea,0
456112296,2024-12-26 00:00:00.000',2024-12-26 15:09:07.000',12000,3437,421b46b77d1777aee954cc31233daa51,0
2933083574,2025-08-22 00:00:00.000',2025-08-22 09:09:48.000',5000,6439,14a5bc358edc189faad1edde3b7597e5,0
453145885,2025-02-04 00:00:00.000',2025-02-04 19:17:50.000',4000,1577,a7b1562e070763cb3d4e7c8bd29922b6,0
1286648072,2025-01-28 00:00:00.000',2025-01-28 10:45:29.000',50000,1939,71a9bdfa4fd933d2adeceddb449dfa22,0
453637809,2025-06-01 00:00:00.000',2025-06-01 09:43:28.000',8520,2203,3083f95f2c8a4eab497ce1ca83b91282,0
452171932,2025-05-19 00:00:00.000',2025-05-19 20:33:11.000',30000,1732,47344e7b172a9693714f42a664759568,0
452358365,2025-06-22 00:00:00.000',2025-06-22 15:50:55.000',39000,1527,bd96b12258508880f4cacd72e2e7fcdf,0
2937708912,2025-03-09 00:00:00.000',2025-03-09 18:08:33.000',10000,3026,e9775740c162065df7fd33e33bfb86e2,0
2684034681,2025-06-04 00:00:00.000',2025-06-04 16:19:05.000',25000,4984,10d7b169ab61cb3d19f4833ff6a5c72d,0
2937708912,2025-07-13 00:00:00.000',2025-07-13 15:27:45.000',10000,5240,ed07db25589cd884e3672810d4a75621,0
2933083574,2025-05-16 00:00:00.000',2025-05-16 17:01:44.000',20000,11364,14a5bc358edc189faad1edde3b7597e5,0
2938167961,2025-05-10 00:00:00.000',2025-05-10 21:07:33.000',4000,2465,70013924a3d35b1a300fb4cf4b114013,0
2096229005,2025-05-07 00:00:00.000',2025-05-07 12:02:03.000',7000,5188,b3a3d4a6006293195d998957d4f01e42,0
2937630576,2025-02-28 00:00:00.000',2025-02-28 17:57:23.000',40000,7812,15b7ae881d88fd7b0adae50d1b20146a,0
450724681,2024-12-02 00:00:00.000',2024-12-02 18:12:05.000',30000,3235,b1bad967c9a07c387478a24f700412f8,0
465356982,2025-07-28 00:00:00.000',2025-07-28 18:40:30.000',1000,4212,9030efc541153c7eb82a2280c59cda34,0
453024373,2025-06-11 00:00:00.000',2025-06-11 20:54:30.000',6000,9826,ef96f13581fbde7f517c33e5b0227cd1,0
454192001,2025-01-30 00:00:00.000',2025-01-30 10:59:34.000',135000,8446,8dcd54aff2bed39549bfdda91802e9e0,0
2939059992,2025-08-01 00:00:00.000',2025-08-01 11:09:52.000',6000,9919,8a2cccd0a0e071c2965df866c8d34110,1
452195675,2025-01-21 00:00:00.000',2025-01-21 11:16:20.000',135000,11496,7aaa305240632ea084f080b4cb23770a,0
453720887,2025-06-10 00:00:00.000',2025-06-10 15:23:22.000',6000,12320,c34ad20f969405f41c99a879e6236873,0
453444708,2025-03-09 00:00:00.000',2025-03-09 02:57:49.000',10000,1324,8893f68a19b8da5cca73458d7ae1a07b,0
454326351,2025-05-20 00:00:00.000',2025-05-20 15:42:54.000',30000,2053,abacaca0b59383863774bdeb81e77204,0
